ACC	BLCA	BRCA	CESC	CHOL	COAD	COADREAD	DLBC	GBM	GBMLGG	HNSC	KICH	KIRC	KIRP	LAML	LGG	LIHC	LUAD	LUSC	OV	PAAD	PCPG	PRAD	READ	SARC	SKCM	STAD	STES	TGCT	THCA	THYM	UCEC	UCS	UVM
NPIPB5	0.611111111111111	0.480392156862745	0.59537037037037	0.274576271186441	0.305555555555556	0.312638580931264	0.310064935064935	0.229166666666667	0.227036395147314	0.152293577981651	0.340996168582375	0.378787878787879	0.229166666666667	0.538194444444444	0.0104712041884817	0.0662768031189084	0.381081081081081	0.478682170542636	0.500998003992016	0.6286701208981	0.184782608695652	0.0925925925925926	0.138211382113821	0.303030303030303	0.431906614785992	0.337874659400545	0.353741496598639	0.4032	0.406666666666667	0.032064128256513	0.0569105691056911	0.224489795918367	0.732142857142857	0.0875
NPIPB6	0.611111111111111	0.46078431372549	0.587962962962963	0.267796610169492	0.277777777777778	0.312638580931264	0.310064935064935	0.229166666666667	0.195840554592721	0.135779816513761	0.333333333333333	0.378787878787879	0.229166666666667	0.541666666666667	0.0157068062827225	0.0682261208576998	0.367567567567568	0.478682170542636	0.489021956087824	0.575129533678757	0.179347826086957	0.0864197530864197	0.134146341463415	0.303030303030303	0.43579766536965	0.335149863760218	0.356009070294785	0.4	0.406666666666667	0.032064128256513	0.0569105691056911	0.215213358070501	0.75	0.0875
NPIPB8	0.622222222222222	0.455882352941176	0.586111111111111	0.271186440677966	0.277777777777778	0.317073170731707	0.314935064935065	0.229166666666667	0.199306759098787	0.137614678899083	0.327586206896552	0.378787878787879	0.229166666666667	0.541666666666667	0.0209424083769634	0.0682261208576998	0.372972972972973	0.474806201550388	0.493013972055888	0.575129533678757	0.179347826086957	0.0864197530864197	0.138211382113821	0.309090909090909	0.428015564202335	0.335149863760218	0.35827664399093	0.4016	0.393333333333333	0.032064128256513	0.0569105691056911	0.222634508348794	0.75	0.0875
NPIPB9	0.622222222222222	0.455882352941176	0.586111111111111	0.271186440677966	0.277777777777778	0.317073170731707	0.314935064935065	0.229166666666667	0.199306759098787	0.137614678899083	0.327586206896552	0.378787878787879	0.229166666666667	0.541666666666667	0.0209424083769634	0.0682261208576998	0.372972972972973	0.474806201550388	0.493013972055888	0.575129533678757	0.179347826086957	0.0864197530864197	0.138211382113821	0.309090909090909	0.428015564202335	0.335149863760218	0.35827664399093	0.4016	0.393333333333333	0.032064128256513	0.0569105691056911	0.222634508348794	0.75	0.0875
NPTX2	0.633333333333333	0.450980392156863	0.40462962962963	0.277966101694915	0.277777777777778	0.507760532150776	0.51461038961039	0.333333333333333	0.831889081455806	0.591743119266055	0.39463601532567	0.393939393939394	0.337121212121212	0.607638888888889	0.104712041884817	0.321637426900585	0.397297297297297	0.534883720930233	0.584830339321357	0.561312607944732	0.331521739130435	0.179012345679012	0.219512195121951	0.533333333333333	0.439688715953307	0.613079019073569	0.523809523809524	0.5712	0.773333333333333	0.0420841683366733	0.146341463414634	0.23191094619666	0.625	0.0875
NR4A1	0.766666666666667	0.387254901960784	0.350925925925926	0.227118644067797	0.333333333333333	0.312638580931264	0.298701298701299	0.270833333333333	0.209705372616984	0.18256880733945	0.258620689655172	0.333333333333333	0.238636363636364	0.388888888888889	0.00523560209424084	0.152046783625731	0.232432432432432	0.47093023255814	0.427145708582834	0.533678756476684	0.309782608695652	0.0864197530864197	0.0955284552845529	0.260606060606061	0.420233463035019	0.318801089918256	0.321995464852608	0.344	0.633333333333333	0.030060120240481	0.0894308943089431	0.200371057513915	0.571428571428571	0.0625
NR4A2	0.333333333333333	0.394607843137255	0.309259259259259	0.264406779661017	0.277777777777778	0.212860310421286	0.23538961038961	0.25	0.119584055459272	0.0954128440366973	0.266283524904215	0.727272727272727	0.178030303030303	0.1875	0.00523560209424084	0.0682261208576998	0.262162162162162	0.352713178294574	0.405189620758483	0.485319516407599	0.152173913043478	0.0925925925925926	0.136178861788618	0.296969696969697	0.408560311284047	0.35149863760218	0.267573696145125	0.3088	0.333333333333333	0.0220440881763527	0.024390243902439	0.194805194805195	0.446428571428571	0.1
NR4A3	0.4	0.57843137254902	0.406481481481481	0.36271186440678	0.527777777777778	0.28159645232816	0.310064935064935	0.166666666666667	0.259965337954939	0.206422018348624	0.440613026819923	0.272727272727273	0.304924242424242	0.121527777777778	0.0261780104712042	0.146198830409357	0.372972972972973	0.548449612403101	0.666666666666667	0.644214162348877	0.298913043478261	0.0925925925925926	0.140243902439024	0.387878787878788	0.474708171206226	0.553133514986376	0.426303854875283	0.4656	0.52	0.0601202404809619	0.113821138211382	0.263450834879406	0.767857142857143	0.125
NRARP	0.455555555555556	0.561274509803922	0.413888888888889	0.389830508474576	0.583333333333333	0.283813747228381	0.323051948051948	0.166666666666667	0.291161178509532	0.238532110091743	0.478927203065134	0.318181818181818	0.323863636363636	0.131944444444444	0.0209424083769634	0.179337231968811	0.381081081081081	0.538759689922481	0.674650698602794	0.730569948186529	0.304347826086957	0.0987654320987654	0.144308943089431	0.43030303030303	0.501945525291829	0.544959128065395	0.45578231292517	0.5024	0.506666666666667	0.0681362725450902	0.130081300813008	0.278293135435993	0.821428571428571	0.125
NRXN2	0.344444444444444	0.438725490196078	0.391666666666667	0.31864406779661	0.305555555555556	0.248337028824834	0.279220779220779	0.229166666666667	0.199306759098787	0.168807339449541	0.419540229885057	0.363636363636364	0.0965909090909091	0.0868055555555556	0.031413612565445	0.134502923976608	0.237837837837838	0.418604651162791	0.44311377245509	0.473229706390328	0.157608695652174	0.240740740740741	0.0873983739837398	0.363636363636364	0.381322957198444	0.46866485013624	0.290249433106576	0.3488	0.786666666666667	0.0260521042084168	0.0650406504065041	0.205936920222635	0.589285714285714	0.1375
NUDT18	0.544444444444444	0.708333333333333	0.673148148148148	0.450847457627119	0.472222222222222	0.627494456762749	0.644480519480519	0.333333333333333	0.20103986135182	0.160550458715596	0.674329501915709	0.409090909090909	0.329545454545455	0.121527777777778	0.120418848167539	0.115009746588694	0.759459459459459	0.655038759689923	0.75249500998004	0.785837651122625	0.423913043478261	0.203703703703704	0.619918699186992	0.690909090909091	0.466926070038911	0.514986376021798	0.625850340136054	0.6432	0.806666666666667	0.0200400801603206	0.0894308943089431	0.380333951762523	0.857142857142857	0.4875
NUP210L	0.311111111111111	0.517156862745098	0.74537037037037	0.559322033898305	0.638888888888889	0.297117516629712	0.313311688311688	0.333333333333333	0.194107452339688	0.144036697247706	0.323754789272031	0.772727272727273	0.183712121212121	0.125	0.0104712041884817	0.087719298245614	0.756756756756757	0.753875968992248	0.564870259481038	0.6286701208981	0.364130434782609	0.253086419753086	0.0894308943089431	0.357575757575758	0.45136186770428	0.588555858310627	0.394557823129252	0.432	0.466666666666667	0.0601202404809619	0.195121951219512	0.448979591836735	0.785714285714286	0.0875
NUTM2B	0.411111111111111	0.463235294117647	0.353703703703704	0.332203389830508	0.305555555555556	0.237250554323725	0.256493506493506	0.166666666666667	0.876949740034662	0.567889908256881	0.32183908045977	0.772727272727273	0.196969696969697	0.0833333333333333	0.0209424083769634	0.220272904483431	0.340540540540541	0.424418604651163	0.588822355289421	0.544041450777202	0.239130434782609	0.0740740740740741	0.184959349593496	0.309090909090909	0.583657587548638	0.632152588555858	0.365079365079365	0.3984	0.546666666666667	0.0260521042084168	0.040650406504065	0.339517625231911	0.678571428571429	0.0125
NXF1	0.355555555555556	0.433823529411765	0.393518518518519	0.311864406779661	0.333333333333333	0.248337028824834	0.279220779220779	0.229166666666667	0.202772963604853	0.170642201834862	0.386973180076628	0.378787878787879	0.0965909090909091	0.0868055555555556	0.031413612565445	0.134502923976608	0.240540540540541	0.410852713178295	0.429141716566866	0.461139896373057	0.168478260869565	0.240740740740741	0.0873983739837398	0.363636363636364	0.361867704280156	0.463215258855586	0.281179138321995	0.3248	0.786666666666667	0.0260521042084168	0.0650406504065041	0.192949907235622	0.660714285714286	0.125
NYAP1	0.644444444444444	0.455882352941176	0.407407407407407	0.28135593220339	0.277777777777778	0.505543237250554	0.51461038961039	0.333333333333333	0.82842287694974	0.593577981651376	0.396551724137931	0.393939393939394	0.333333333333333	0.611111111111111	0.104712041884817	0.32943469785575	0.397297297297297	0.538759689922481	0.590818363273453	0.57167530224525	0.331521739130435	0.179012345679012	0.217479674796748	0.539393939393939	0.428015564202335	0.610354223433243	0.523809523809524	0.5696	0.76	0.0420841683366733	0.146341463414634	0.23747680890538	0.642857142857143	0.0875
OCLN	0.688888888888889	0.571078431372549	0.451851851851852	0.325423728813559	0.416666666666667	0.310421286031042	0.337662337662338	0.145833333333333	0.157712305025997	0.122018348623853	0.480842911877395	0.287878787878788	0.331439393939394	0.131944444444444	0.0418848167539267	0.0818713450292398	0.391891891891892	0.575581395348837	0.798403193612774	0.768566493955095	0.25	0.0987654320987654	0.217479674796748	0.412121212121212	0.428015564202335	0.4141689373297	0.428571428571429	0.4944	0.726666666666667	0.0340681362725451	0.0894308943089431	0.241187384044527	0.642857142857143	0.075
OOSP1	0.344444444444444	0.450980392156863	0.387962962962963	0.294915254237288	0.361111111111111	0.239467849223947	0.267857142857143	0.229166666666667	0.199306759098787	0.167889908256881	0.371647509578544	0.378787878787879	0.0965909090909091	0.0833333333333333	0.031413612565445	0.132553606237817	0.22972972972973	0.401162790697674	0.451097804391218	0.454231433506045	0.16304347826087	0.240740740740741	0.0873983739837398	0.345454545454545	0.369649805447471	0.446866485013624	0.287981859410431	0.3328	0.766666666666667	0.0260521042084168	0.0650406504065041	0.178107606679035	0.517857142857143	0.125
OPN5	0.366666666666667	0.45343137254902	0.37962962962963	0.355932203389831	0.333333333333333	0.28159645232816	0.301948051948052	0.229166666666667	0.195840554592721	0.137614678899083	0.312260536398467	0.803030303030303	0.212121212121212	0.111111111111111	0.00523560209424084	0.0721247563352826	0.410810810810811	0.488372093023256	0.49500998003992	0.566493955094991	0.375	0.0987654320987654	0.0914634146341463	0.357575757575758	0.447470817120623	0.569482288828338	0.344671201814059	0.3792	0.286666666666667	0.0120240480961924	0.154471544715447	0.202226345083488	0.642857142857143	0.45
OPRL1	0.633333333333333	0.615196078431373	0.528703703703704	0.467796610169492	0.388888888888889	0.720620842572062	0.766233766233766	0.125	0.424610051993068	0.281651376146789	0.450191570881226	0.393939393939394	0.229166666666667	0.354166666666667	0.0209424083769634	0.120857699805068	0.362162162162162	0.565891472868217	0.6187624750499	0.740932642487047	0.293478260869565	0.0864197530864197	0.0975609756097561	0.890909090909091	0.498054474708171	0.528610354223433	0.657596371882086	0.6608	0.38	0.0240480961923848	0.0894308943089431	0.298701298701299	0.875	0.1125
OR1C1	0.366666666666667	0.465686274509804	0.765740740740741	0.542372881355932	0.638888888888889	0.330376940133038	0.345779220779221	0.291666666666667	0.21317157712305	0.173394495412844	0.367816091954023	0.787878787878788	0.189393939393939	0.138888888888889	0.0209424083769634	0.128654970760234	0.72972972972973	0.724806201550388	0.594810379241517	0.652849740932642	0.364130434782609	0.259259259259259	0.107723577235772	0.387878787878788	0.482490272373541	0.594005449591281	0.36734693877551	0.424	0.486666666666667	0.0681362725450902	0.235772357723577	0.428571428571429	0.767857142857143	0.175
OR2B6	0.366666666666667	0.473039215686274	0.388888888888889	0.386440677966102	0.388888888888889	0.301552106430155	0.321428571428571	0.229166666666667	0.18370883882149	0.135779816513761	0.331417624521073	0.803030303030303	0.202651515151515	0.111111111111111	0.00523560209424084	0.0818713450292398	0.432432432432432	0.484496124031008	0.48502994011976	0.640759930915371	0.407608695652174	0.0987654320987654	0.101626016260163	0.375757575757576	0.482490272373541	0.596730245231608	0.35827664399093	0.3984	0.28	0.0120240480961924	0.16260162601626	0.205936920222635	0.696428571428571	0.5375
OR8S1	0.766666666666667	0.370098039215686	0.342592592592593	0.230508474576271	0.333333333333333	0.314855875831486	0.298701298701299	0.270833333333333	0.209705372616984	0.185321100917431	0.266283524904215	0.333333333333333	0.236742424242424	0.392361111111111	0.0104712041884817	0.157894736842105	0.22972972972973	0.47093023255814	0.429141716566866	0.512953367875648	0.298913043478261	0.0864197530864197	0.0873983739837398	0.254545454545455	0.400778210116732	0.335149863760218	0.317460317460317	0.344	0.633333333333333	0.030060120240481	0.0894308943089431	0.191094619666048	0.607142857142857	0.0625
ORM1	0.422222222222222	0.556372549019608	0.406481481481481	0.349152542372881	0.527777777777778	0.268292682926829	0.295454545454545	0.1875	0.263431542461005	0.211009174311927	0.442528735632184	0.272727272727273	0.3125	0.128472222222222	0.0157068062827225	0.152046783625731	0.389189189189189	0.532945736434108	0.666666666666667	0.64594127806563	0.304347826086957	0.0802469135802469	0.142276422764228	0.36969696969697	0.486381322957198	0.553133514986376	0.428571428571429	0.472	0.513333333333333	0.064128256513026	0.105691056910569	0.261595547309833	0.785714285714286	0.125
OSM	0.555555555555556	0.53921568627451	0.547222222222222	0.342372881355932	0.333333333333333	0.361419068736142	0.376623376623377	0.0833333333333333	0.396880415944541	0.285321100917431	0.369731800766284	0.424242424242424	0.151515151515152	0.236111111111111	0.0575916230366492	0.159844054580897	0.335135135135135	0.560077519379845	0.672654690618762	0.820379965457686	0.326086956521739	0.37037037037037	0.132113821138211	0.418181818181818	0.533073929961089	0.474114441416894	0.412698412698413	0.4624	0.573333333333333	0.18436873747495	0.170731707317073	0.278293135435993	0.732142857142857	0.075
OVGP1	0.388888888888889	0.350490196078431	0.455555555555556	0.36271186440678	0.416666666666667	0.310421286031042	0.331168831168831	0.125	0.190641247833622	0.287155963302752	0.310344827586207	0.818181818181818	0.159090909090909	0.142361111111111	0.0157068062827225	0.395711500974659	0.364864864864865	0.529069767441861	0.554890219560878	0.478411053540587	0.309782608695652	0.746913580246914	0.0934959349593496	0.387878787878788	0.381322957198444	0.433242506811989	0.328798185941043	0.376	0.44	0.0140280561122244	0.0894308943089431	0.155844155844156	0.535714285714286	0.2625
OVOL1	0.355555555555556	0.448529411764706	0.399074074074074	0.325423728813559	0.333333333333333	0.252771618625277	0.285714285714286	0.25	0.207972270363951	0.174311926605505	0.431034482758621	0.363636363636364	0.0984848484848485	0.0868055555555556	0.031413612565445	0.1364522417154	0.245945945945946	0.430232558139535	0.449101796407186	0.492227979274611	0.16304347826087	0.259259259259259	0.101626016260163	0.375757575757576	0.400778210116732	0.479564032697548	0.303854875283447	0.36	0.78	0.0260521042084168	0.0650406504065041	0.215213358070501	0.642857142857143	0.1375
PAK6	0.377777777777778	0.477941176470588	0.430555555555556	0.372881355932203	0.361111111111111	0.414634146341463	0.438311688311688	0.25	0.296360485268631	0.21743119266055	0.375478927203065	0.363636363636364	0.125	0.138888888888889	0.0209424083769634	0.128654970760234	0.291891891891892	0.602713178294574	0.552894211576846	0.675302245250432	0.255434782608696	0.0987654320987654	0.148373983739837	0.503030303030303	0.439688715953307	0.44141689373297	0.346938775510204	0.3936	0.573333333333333	0.0180360721442886	0.113821138211382	0.283858998144712	0.839285714285714	0.075
